Feature,Importance
AN422_value_178,1.914156161603142e-06
WM868_value_197,1.913189210794438e-06
MM252_value_403,1.9129270353156806e-06
MM252_value_160,1.9121547721268486e-06
MM256_value_251,1.912031704859456e-06
CR863_value_482,1.910973528414803e-06
MM261_value_222,1.9108971085314665e-06
MM211_value_204,1.9103504440372014e-06
AN311_value_310,1.910256079476785e-06
CR863_value_388,1.9091972543470627e-06
WM868_value_255,1.9088757891923517e-06
BA1713_value_533,1.9087393939595224e-06
CR863_value_137,1.9084880003812564e-06
P_864_value_107,1.907804500899886e-06
MM252_value_66,1.9053998218789848e-06
MM264_value_37,1.9053965243716722e-06
BA1713_value_344,1.9050204814484244e-06
AMP2_IR_value_403,1.9033476017506025e-06
TP1721_value_49,1.901498941617608e-06
DMP3_IR_value_28,1.9007609684217817e-06
AN422_value_576,1.9007164262391595e-06
MM264_value_8,1.9005925497233314e-06
RH1712_value_111,1.9000403054573751e-06
AMP5_IR_value_203,1.8997969202975606e-06
MM252_value_296,1.8984539675386968e-06
BA1723_value_426,1.8979094944049095e-06
WM868_value_447,1.8972270398303478e-06
MM263_value_65,1.8968741248835013e-06
WM868_value_452,1.8967053401823315e-06
DMP4_IR_value_589,1.8964836749076246e-06
WM868_value_525,1.895112131201685e-06
MM263_value_123,1.8945281560299099e-06
DMP4_IR_value_212,1.8944664683888973e-06
MM264_value_559,1.8940089307358304e-06
P_864_value_504,1.8931467399010628e-06
V_value_363,1.8927530715157635e-06
AMP1_IR_value_6,1.8922261792645183e-06
MM263_value_49,1.892079060518581e-06
BA1723_value_588,1.8913262954149676e-06
AN311_value_319,1.886372926515561e-06
V_value_530,1.886217113887483e-06
MM264_value_545,1.8856437319401544e-06
AN422_value_585,1.8853442408668297e-06
AN423_value_205,1.8851489381286516e-06
MM263_value_446,1.8847366777914114e-06
V_value_109,1.8844766881274444e-06
MM262_value_183,1.8843921090860894e-06
P_864_value_449,1.8838784409763258e-06
MM252_value_159,1.883579988808227e-06
MM211_value_405,1.8829462363612973e-06
AN423_value_121,1.8823509078822459e-06
MM252_value_185,1.8819830281484332e-06
WM868_value_136,1.8810763868526638e-06
AN311_value_121,1.881024773078146e-06
CM861_value_290,1.8805154552444474e-06
MM256_value_523,1.8799207367514989e-06
CR863_value_101,1.8793342154952452e-06
DMP3_IR_value_511,1.879197511597968e-06
MM263_value_543,1.8790671833551643e-06
WM868_value_53,1.8770031751658448e-06
AMP2_IR_value_557,1.8747957648768143e-06
BA1713_value_395,1.874376616490679e-06
MM211_value_29,1.8743383738934082e-06
BA1713_value_531,1.8710130274488134e-06
MM256_value_15,1.870540142958578e-06
DMP4_IR_value_566,1.8690074736276585e-06
AN311_value_349,1.866558864662864e-06
BA1713_value_549,1.860296685238523e-06
TC862_value_124,1.8591894900426315e-06
TC862_value_324,1.8579338886907695e-06
BA1713_value_593,1.8561331574602423e-06
AN422_value_393,1.8560455350837915e-06
MM256_value_227,1.8514216284605558e-06
MM264_value_270,1.8514139923732484e-06
AN422_value_162,1.8497898203050477e-06
AN311_value_193,1.847695718282338e-06
MM264_value_259,1.8429813222674184e-06
AMP2_IR_value_79,1.839173082994028e-06
BA1713_value_108,1.8363035388463706e-06
AN311_value_99,1.8343514569575498e-06
MM211_value_591,1.8198915027425737e-06
TC862_value_244,1.8181779222930253e-06
MM256_value_432,1.8172821819293747e-06
BA1713_value_594,1.8105631419698585e-06
MM252_value_380,1.8009753278412024e-06
TC862_window_1_mean,1.7863336599469872e-06
BA1713_value_172,1.7515056205561571e-06
TC862_window_5_min,1.7109168422623798e-06
BA1713_value_563,1.6485167509801437e-06
P_864_value_82,1.6417199648768484e-06
TC862_value_576,1.638174765930647e-06
BA1713_value_29,1.6338317276637254e-06
WM868_value_459,1.6321047919215178e-06
V_value_532,1.6281785094032243e-06
AMP2_IR_value_496,1.6273827977550706e-06
TC862_window_4_min,1.6270827270768813e-06
MM252_value_38,1.6246508171533942e-06
RH1712_value_120,1.6156093776647481e-06
MM263_value_491,1.6122257229479058e-06
CM861_value_224,1.6080805389437847e-06
DMP3_IR_value_378,1.6069561928759584e-06
P_864_value_80,1.6064844430353816e-06
CR863_value_255,1.604807125494936e-06
WM868_value_398,1.6045046262906535e-06
MM261_value_578,1.6042377605106973e-06
V_value_210,1.6017096939735097e-06
BA1723_value_355,1.6006076452595053e-06
CR863_value_300,1.5987692492253379e-06
V_value_89,1.596688662187436e-06
RH1712_value_77,1.5962506794052282e-06
CR863_value_555,1.5956027641738752e-06
BA1713_value_256,1.5946747618376332e-06
AMP1_IR_value_338,1.59375010510235e-06
AN311_value_14,1.5935267514349445e-06
P_864_value_215,1.5923783147694863e-06
AN311_value_103,1.5921436816229679e-06
WM868_value_243,1.5909783009867893e-06
V_value_51,1.5905169999789708e-06
P_864_value_559,1.5902658425169197e-06
MM263_value_162,1.589789641300027e-06
AN311_value_454,1.5897853496495e-06
MM256_value_219,1.5897562507290083e-06
AN422_value_22,1.5896888927369586e-06
CM861_value_575,1.5892945202506766e-06
MM252_value_108,1.5890705678130458e-06
MM263_value_194,1.5890326359757577e-06
AN311_value_330,1.5889174017695058e-06
DMP3_IR_value_61,1.5887835153954134e-06
AN311_value_532,1.5887659361336504e-06
AN422_value_2,1.58702947311965e-06
MM252_value_74,1.5867556938905633e-06
AMP2_IR_value_109,1.5867543873403404e-06
WM868_value_386,1.5867418927320223e-06
P_864_value_435,1.5859015952068534e-06
MM211_value_22,1.5854794505838152e-06
MM263_value_48,1.5848979463898262e-06
AMP1_IR_value_94,1.5839166953314333e-06
CR863_value_103,1.5838166040277362e-06
AMP1_IR_value_130,1.583685409602981e-06
P_864_value_165,1.583120809702623e-06
CR863_value_132,1.5830238891738527e-06
MM252_value_496,1.582156953613429e-06
MM252_value_279,1.5821242878802936e-06
CM861_value_288,1.5819575771449212e-06
AMP2_IR_value_559,1.580439903177274e-06
AMP5_IR_value_523,1.5782120723647488e-06
RH1712_value_392,1.5775554129051222e-06
AN422_window_4_std,1.5770945116101797e-06
RH1722_value_216,1.5763750549666272e-06
AN422_value_183,1.5752993129879212e-06
CR863_value_338,1.5750358333544166e-06
DMP3_IR_value_40,1.5745620466093889e-06
MM264_window_5_min,1.5738214317832761e-06
AMP1_IR_value_527,1.5729581210883077e-06
WM868_value_124,1.572069029120222e-06
AMP1_IR_value_486,1.5719682999284487e-06
CM861_value_587,1.571583597489803e-06
MM252_value_435,1.5715555644797134e-06
WM868_value_564,1.571554643584908e-06
AMP1_IR_value_275,1.571390804755219e-06
DMP3_IR_value_321,1.5712195341462845e-06
WM868_value_65,1.5703051575054915e-06
MM256_value_114,1.5702240836127468e-06
P_864_value_346,1.5702239820860234e-06
MM264_value_94,1.5696322655114718e-06
AN423_value_349,1.5695091416756858e-06
MM252_value_30,1.5692844136269126e-06
AMP5_IR_value_114,1.5692733139565192e-06
MM263_value_223,1.5685208210953566e-06
DMP3_IR_value_532,1.568023455714013e-06
AN311_value_472,1.5677879411499092e-06
BA1723_value_7,1.5669293689610239e-06
AN423_value_23,1.5664343511877442e-06
AMP2_IR_value_516,1.5661467906167025e-06
CM861_value_536,1.5661446497067793e-06
AMP1_IR_value_299,1.5654283966471628e-06
AN422_value_78,1.5653374131334756e-06
CR863_value_500,1.5651428522674228e-06
DMP3_IR_value_195,1.5646334456632119e-06
AN423_value_581,1.5644092558656416e-06
TP1721_value_579,1.564327014829425e-06
WM868_value_225,1.5640899471159034e-06
CM861_value_277,1.5637862455614676e-06
MM252_value_470,1.5627643953245297e-06
AMP1_IR_value_247,1.5624735715886655e-06
MM264_value_594,1.5614852987978545e-06
AN311_value_350,1.5612877631811337e-06
MM264_value_141,1.5609029857550842e-06
CM861_value_230,1.5604547470933913e-06
DMP3_IR_value_255,1.5603905449019797e-06
BA1713_value_462,1.560349909109504e-06
AMP2_IR_value_212,1.5600916539534692e-06
TP1721_value_564,1.5600550414960148e-06
AN423_value_563,1.559627726467123e-06
DMP4_IR_value_340,1.5595988291812445e-06
CM861_value_469,1.5593478441507574e-06
RH1712_value_167,1.559108113040323e-06
AN423_value_281,1.559063994879875e-06
CR863_value_385,1.5590439389662342e-06
DMP4_IR_value_16,1.5585032977865755e-06
RH1722_value_344,1.558248665723314e-06
P_864_value_124,1.5582157882061583e-06
CM861_value_81,1.5575078172608537e-06
CR863_value_597,1.5572608060354947e-06
WM868_value_567,1.5572487371225845e-06
AN422_value_148,1.5570300648722257e-06
RH1712_value_407,1.5561260259372463e-06
AN311_value_491,1.556028417099987e-06
MM263_value_428,1.5558465847244588e-06
WM868_value_173,1.5556244115160503e-06
BA1713_value_101,1.5556005356645654e-06
CR863_value_33,1.5555607604612784e-06
MM252_value_367,1.5552315203934196e-06
RH1712_value_304,1.5552206247731844e-06
AN423_value_211,1.5545233168541588e-06
WM868_value_267,1.5544036717140134e-06
DMP3_IR_value_47,1.5543956483296574e-06
AN423_value_114,1.5541973093663e-06
MM256_value_501,1.5539876179994622e-06
CR863_value_463,1.553716181407918e-06
AN311_value_541,1.5526053130387726e-06
CR863_value_416,1.5518902241239044e-06
CR863_value_560,1.551749878862205e-06
AN311_value_514,1.5506974144885313e-06
CR863_value_477,1.5506006308343857e-06
P_864_value_310,1.550364023416569e-06
P_864_value_87,1.55031234196554e-06
BA1723_value_92,1.5497555783694277e-06
TP1721_value_89,1.5496153321323481e-06
AN422_value_508,1.5492268551995798e-06
WM868_value_100,1.5489589866515816e-06
AN422_value_580,1.5489481576261174e-06
P_864_value_513,1.548717782636459e-06
BA1713_value_482,1.548651061989935e-06
MM264_value_312,1.5486341184726998e-06
AN311_value_313,1.5484159949813153e-06
RH1722_value_214,1.5477304078551038e-06
MM263_value_386,1.5476852962632035e-06
CM861_value_273,1.5472913761884194e-06
AN422_value_283,1.5472148137714328e-06
V_value_144,1.5467743678639747e-06
F_SIDE_value_351,1.546448724537318e-06
TC862_window_5_std,1.5464487245372153e-06
P_864_value_412,1.5457071811525485e-06
MM252_value_588,1.5456460676249674e-06
TP1721_value_234,1.5455763400297186e-06
AN423_value_481,1.5452101877542145e-06
DMP4_IR_value_458,1.5452039084425396e-06
WM868_value_171,1.5449594661196012e-06
V_value_15,1.5446909570305482e-06
DMP3_IR_value_1,1.5446697092822696e-06
WM868_value_205,1.5445380713660916e-06
CR863_value_424,1.5444904461992677e-06
MM261_value_575,1.544354357595788e-06
MM252_value_143,1.5437790298753723e-06
DMP3_IR_value_153,1.54362725450289e-06
TC862_value_318,1.543627254502846e-06
AMP2_IR_value_492,1.542835352271364e-06
AMP1_IR_value_525,1.542444070574369e-06
BA1713_value_417,1.5423068648217483e-06
CM861_value_479,1.541980376319799e-06
RH1712_value_112,1.5415561781369848e-06
AN311_value_371,1.541303805937928e-06
CM861_value_63,1.540882238180622e-06
WM868_value_66,1.5403206836976535e-06
AN311_value_589,1.5397464887112353e-06
AN311_value_333,1.5396816971425116e-06
V_value_409,1.539049481040799e-06
AMP5_IR_value_412,1.5383848258885823e-06
DMP4_IR_window_1_std,1.5382325850841905e-06
AN423_value_118,1.5378020047515986e-06
RH1722_value_259,1.5374312384313906e-06
DMP3_IR_value_410,1.5373572650380008e-06
MM252_value_441,1.5369703224042632e-06
AMP2_IR_value_596,1.5368439271478922e-06
MM252_value_226,1.536769168174494e-06
P_864_value_480,1.5364391709283522e-06
MM252_value_196,1.5363749601081818e-06
BA1713_value_38,1.5361133948945272e-06
MM252_value_550,1.5357827593727235e-06
AN311_value_459,1.5350531801685866e-06
V_value_346,1.5347207289161861e-06
AN311_value_533,1.5347028365005764e-06
MM256_value_17,1.534632572512365e-06
WM868_value_309,1.5344531696660162e-06
AN311_value_375,1.5340961482333701e-06
CR863_value_509,1.5340056322727837e-06
AN422_value_581,1.5339542068975878e-06
RH1722_value_12,1.5339132287227353e-06
DMP3_IR_value_490,1.5337157190300938e-06
AN422_value_382,1.5336808556970085e-06
TC862_value_449,1.533027301250954e-06
AN423_value_256,1.5325052652243838e-06
MM252_value_392,1.5323422873331428e-06
BA1713_value_305,1.5323361138037612e-06
MM263_value_271,1.5323034939217993e-06
AMP1_IR_value_479,1.5318410696504522e-06
AMP5_IR_value_485,1.5316809733259321e-06
TP1721_value_210,1.5314437779673243e-06
WM868_value_172,1.5313260310904895e-06
AN422_value_51,1.5309709574281267e-06
MM252_window_3_max,1.5308059953481808e-06
MM252_value_10,1.5304927524542754e-06
MM263_value_150,1.5302373347022808e-06
TP1711_value_512,1.5299678420315973e-06
MM264_value_571,1.5297874111831702e-06
V_value_459,1.5294201181621035e-06
CR863_value_88,1.529317401426237e-06
TP1721_value_221,1.5291424349215724e-06
CM861_value_481,1.5284090105015463e-06
AN422_value_499,1.527993465506159e-06
AN423_value_536,1.5274857229646084e-06
CR863_value_268,1.5271153402308594e-06
MM252_value_440,1.5264629455373065e-06
AMP1_IR_value_82,1.5261025242415085e-06
MM252_value_179,1.525919428212371e-06
MM263_value_229,1.5251126663258644e-06
MM264_value_444,1.5249296728474493e-06
AN311_value_285,1.5246536413849228e-06
TP1721_value_296,1.5239465241253701e-06
CR863_value_445,1.523935248971288e-06
P_864_value_102,1.5239170076983542e-06
TP1711_value_134,1.5236857871877136e-06
CM861_value_524,1.5234326616745435e-06
MM252_value_252,1.5224835707615105e-06
CM861_value_467,1.522205098436523e-06
AN422_value_353,1.521938499075389e-06
MM264_value_560,1.5218169686535282e-06
AN423_value_31,1.5212075714008964e-06
AN423_value_516,1.5210822655221118e-06
CR863_value_118,1.5209610281442059e-06
DMP4_IR_value_77,1.520887660407406e-06
CR863_value_185,1.5202709065059662e-06
CM861_value_510,1.5188849758795256e-06
BA1723_value_140,1.5187998107972902e-06
AN423_value_18,1.5165676475984037e-06
AN311_value_567,1.5163209391969295e-06
BA1713_value_410,1.5161693697093576e-06
MM263_value_375,1.5159755273227892e-06
MM252_value_494,1.5156711751397364e-06
MM256_value_88,1.5156288591377512e-06
AMP5_IR_value_246,1.5149912599120604e-06
P_864_value_275,1.51449273607056e-06
AMP1_IR_value_28,1.513940694313987e-06
CR863_value_541,1.5139298215351678e-06
DMP4_IR_value_288,1.5138899857328843e-06
AN423_value_456,1.5134928711784204e-06
MM264_value_27,1.5134081880469384e-06
MM256_value_581,1.5132112056139488e-06
WM868_value_177,1.5128103901144476e-06
AMP1_IR_value_54,1.5127698572082257e-06
DMP3_IR_value_14,1.5127302897542447e-06
MM264_value_449,1.511988896853393e-06
AMP1_IR_value_598,1.5118118564388597e-06
RH1722_value_451,1.5114441423346446e-06
RH1722_value_305,1.5112552564734014e-06
MM252_window_4_std,1.5108432334160929e-06
BA1723_value_175,1.5102905120491642e-06
BA1713_value_192,1.509947956141537e-06
MM264_value_587,1.5098645553088104e-06
CM861_value_191,1.5094128179510396e-06
DMP4_IR_value_12,1.5093305624056132e-06
AMP1_IR_value_255,1.5089817876898173e-06
MM264_value_357,1.5084545766689602e-06
AN423_value_596,1.5082480304228687e-06
BA1713_value_576,1.5081744546093802e-06
V_value_352,1.5075687015752644e-06
DMP4_IR_value_140,1.5073440184286982e-06
DMP3_IR_value_52,1.5059139919479602e-06
AMP2_IR_value_532,1.505269762335223e-06
BA1713_value_436,1.505265756214833e-06
AN422_value_176,1.5051151095333337e-06
DMP3_IR_value_252,1.5050284911576185e-06
F_SIDE_value_368,1.5035552962268671e-06
WM868_value_504,1.5027734085918756e-06
MM252_value_463,1.502082689435081e-06
MM252_value_586,1.497886426169667e-06
MM263_value_587,1.4969798915266032e-06
AMP1_IR_value_327,1.4960900327419966e-06
MM256_value_237,1.4939567035985056e-06
CR863_value_310,1.4925777929774157e-06
MM263_value_115,1.4906276242363163e-06
MM264_value_454,1.489603372431543e-06
V_value_110,1.4891136424254784e-06
WM868_value_496,1.4884054417173121e-06
AN422_value_330,1.4880298368117403e-06
CM861_value_196,1.4876999494967332e-06
AN423_value_252,1.4874255252510327e-06
BA1713_value_347,1.4861347044580692e-06
DMP3_IR_value_6,1.4857956908146882e-06
MM256_value_169,1.4839305129447747e-06
WM868_value_192,1.483857185107515e-06
MM211_value_27,1.4831578633444785e-06
P_864_value_467,1.4829522808780313e-06
BA1713_value_398,1.4818304232991607e-06
MM264_value_92,1.481356211322351e-06
BA1713_value_329,1.480714375704742e-06
V_value_396,1.476358993121119e-06
BA1723_value_369,1.4757405649620366e-06
BA1713_value_85,1.4747708483245987e-06
AMP5_IR_value_496,1.4679467111889372e-06
DMP3_IR_value_327,1.4657871457463017e-06
CM861_value_422,1.4646500389780617e-06
MM252_value_3,1.427754433652996e-06
MM264_value_139,1.4263954741182338e-06
TP1721_value_330,1.4016372531743156e-06
TP1721_value_205,1.3464743009534716e-06
TC862_value_189,1.32775310839529e-06
TP1721_value_316,1.3081796199654775e-06
TP1721_value_175,1.3010479623715923e-06
TP1721_value_86,1.273646787731182e-06
MM264_value_404,1.2335511743479663e-06
DMP3_IR_value_568,1.2294903142878608e-06
MM252_value_64,1.2280908285744985e-06
WM868_value_463,1.2260835714556984e-06
MM261_value_462,1.2257204613485972e-06
AN422_value_440,1.2236801681541194e-06
MM252_value_567,1.2228689011039628e-06
DMP4_IR_value_501,1.2205248442840018e-06
MM252_value_449,1.2190121798197357e-06
AMP1_IR_value_141,1.2181479046934703e-06
BA1723_value_492,1.2143214710378027e-06
WM868_value_469,1.2137767904424125e-06
MM252_value_287,1.2128134771361607e-06
TP1721_value_149,1.2119228894494724e-06
AN423_value_239,1.209274230320575e-06
MM252_value_467,1.2076605698969875e-06
RH1712_value_182,1.2074070072863873e-06
MM256_value_511,1.207398460984385e-06
F_SIDE_value_115,1.2066310077047064e-06
WM868_value_308,1.2065628578972945e-06
CR863_value_469,1.20566919101357e-06
WM868_value_246,1.2047483615791483e-06
AN422_value_324,1.2036740316514346e-06
CR863_value_432,1.2035050143158929e-06
P_864_value_240,1.2024414362905629e-06
V_value_306,1.202311410328725e-06
DMP3_IR_value_387,1.202222042342175e-06
WM868_value_154,1.2008083896468457e-06
P_864_value_376,1.2007261507530707e-06
AN311_value_326,1.1991546321833753e-06
WM868_value_113,1.1977169687283549e-06
AMP1_IR_value_251,1.197170725616256e-06
BA1723_value_26,1.1970479851325164e-06
AN422_value_264,1.1959920524525509e-06
DMP3_IR_value_26,1.195791452397572e-06
AN423_value_480,1.1957341397297006e-06
MM252_value_105,1.1956626163752891e-06
AN311_value_307,1.1949525473319125e-06
AN311_value_26,1.1941830248757226e-06
V_value_366,1.1934646076496933e-06
TP1721_value_45,1.1934030689986739e-06
WM868_value_595,1.1933398983333885e-06
MM263_value_258,1.1927361486139548e-06
AMP5_IR_value_299,1.191650408087309e-06
CR863_value_97,1.1912734536252965e-06
MM252_value_9,1.1908130552494107e-06
BA1723_value_365,1.1904762990262523e-06
MM256_value_430,1.190338792416611e-06
DMP4_IR_value_477,1.190314243994791e-06
AN423_value_323,1.188804222882461e-06
DMP4_IR_window_2_min,1.188740351897516e-06
TP1721_value_7,1.1883866484919163e-06
RH1722_value_197,1.1880321896155478e-06
MM263_value_76,1.1862930733133492e-06
CR863_value_30,1.185730420873686e-06
MM252_value_145,1.1855622215611822e-06
DMP4_IR_value_243,1.1854066417773835e-06
CM861_value_592,1.1846850111833274e-06
MM211_value_409,1.1846227296950607e-06
AMP2_IR_value_538,1.1846227296950607e-06
AMP1_IR_value_24,1.18437656267977e-06
MM252_value_194,1.184362452814153e-06
CM861_value_243,1.1839736675893402e-06
MM263_value_406,1.183163398892727e-06
DMP4_IR_value_112,1.1829884803561164e-06
AN422_value_94,1.1826689472365645e-06
DMP4_IR_value_93,1.1818523766428738e-06
AN311_value_72,1.1814457574591705e-06
AN311_value_321,1.1811515861435854e-06
CR863_value_484,1.1810663667339701e-06
AMP1_IR_value_293,1.1810109395325933e-06
WM868_value_325,1.1807199600699784e-06
MM264_value_48,1.1798668944743197e-06
AN423_value_255,1.1798359514464315e-06
MM263_value_303,1.1797820511920543e-06
TP1721_value_193,1.1793061774268234e-06
MM252_value_299,1.1788336551403678e-06
DMP3_IR_value_23,1.1788159497871881e-06
WM868_value_272,1.1784795896989466e-06
MM264_value_508,1.1783959105654434e-06
AMP1_IR_value_122,1.1781344719793204e-06
CM861_value_254,1.1780842836833917e-06
DMP3_IR_value_548,1.1779633857656712e-06
MM264_value_288,1.1771813840517077e-06
P_864_value_595,1.177153383006161e-06
MM263_value_263,1.1771508015196323e-06
AN422_value_224,1.1770303159662612e-06
DMP3_IR_value_5,1.1765104055086933e-06
TP1721_value_151,1.176505789244775e-06
RH1712_value_29,1.1764930735304184e-06
AN423_value_153,1.1764674019965371e-06
P_864_value_501,1.1763141895197582e-06
MM263_value_357,1.176306502747715e-06
AN422_value_197,1.17555620332481e-06
MM264_value_30,1.1749703955118652e-06
AN423_value_291,1.1747521463410498e-06
AMP2_IR_value_534,1.1744764549266596e-06
CM861_value_438,1.1744591218268555e-06
MM263_value_272,1.1743768659194244e-06
AMP2_IR_value_560,1.1743454069394933e-06
MM252_value_554,1.1739664258435838e-06
TP1721_value_69,1.1738914767590462e-06
MM256_value_449,1.1732379468587172e-06
DMP3_IR_value_583,1.1729157796486917e-06
BA1713_window_1_max,1.1728828609714232e-06
AN423_value_392,1.1726006148850977e-06
AN422_value_344,1.1724148890224965e-06
WM868_value_44,1.1720749722676116e-06
P_864_value_574,1.171966308830852e-06
DMP4_IR_value_207,1.1719015879232603e-06
MM263_value_20,1.1718282121689308e-06
WM868_value_556,1.1716001435628821e-06
V_value_184,1.1715982156755762e-06
CM861_value_2,1.1713315168044245e-06
AMP2_IR_value_543,1.1710380557149864e-06
WM868_value_253,1.1708815236220475e-06
WM868_value_269,1.1706751577109387e-06
TP1721_value_513,1.1706445286748553e-06
MM252_value_165,1.169983969423292e-06
AN311_value_98,1.169977609164342e-06
BA1713_value_421,1.1699533758533001e-06
AN311_value_87,1.1699308309293519e-06
WM868_value_578,1.1698095220789882e-06
AMP5_IR_value_112,1.1696039486282083e-06
CM861_value_537,1.1695241985300475e-06
CR863_value_332,1.169473140658509e-06
MM256_value_203,1.1694217569734864e-06
CM861_value_517,1.1694217569684146e-06
AN423_value_273,1.169386181276512e-06
AN311_value_168,1.1692807266143034e-06
TP1711_value_325,1.1692183646424102e-06
BA1723_value_28,1.1690637384622216e-06
TP1721_value_302,1.168919617304895e-06
AN422_value_525,1.1688649614301693e-06
AN422_value_249,1.1685629527561503e-06
AMP1_IR_value_85,1.1683764369256473e-06
DMP4_IR_value_364,1.1682606977868332e-06
MM263_value_351,1.1681578350072757e-06
V_value_410,1.167986045952996e-06
CR863_value_116,1.1677957847369043e-06
AMP1_IR_value_561,1.1676800996364328e-06
CM861_value_294,1.167562086825692e-06
AMP2_IR_value_498,1.167341287728236e-06
MM211_value_113,1.1666981001098605e-06
CM861_value_217,1.1662743595548667e-06
AN311_value_414,1.166044388511924e-06
CR863_value_205,1.165618525959473e-06
WM868_value_598,1.165211678042801e-06
WM868_value_163,1.165065021653791e-06
V_value_445,1.1650474806033614e-06
MM256_value_489,1.1648669980487707e-06
MM252_value_97,1.1646050432505869e-06
AMP2_IR_value_176,1.1645447683733702e-06
AN311_value_88,1.1644651095694583e-06
DMP4_IR_value_493,1.164341847587406e-06
AMP2_IR_value_435,1.1640960300995632e-06
CM861_value_75,1.1639940940037589e-06
BA1713_value_28,1.1639102130582732e-06
RH1722_value_180,1.163907817183965e-06
MM252_value_136,1.1637073228342642e-06
WM868_value_310,1.1636842784520601e-06
MM252_value_154,1.163608063209956e-06
WM868_value_550,1.1628422827036368e-06
BA1723_value_586,1.1622476474589273e-06
MM263_value_182,1.1620818773441601e-06
BA1713_window_2_max,1.1620780657967848e-06
AN311_value_457,1.1620441982306228e-06
AN311_value_52,1.1619824372417442e-06
CR863_value_83,1.1616041298143399e-06
V_value_182,1.1613872718527876e-06
AN311_value_451,1.1612228961914422e-06
AN311_value_478,1.161212963585069e-06
BA1713_value_221,1.1610310295304487e-06
WM868_value_326,1.1607231795419324e-06
MM256_value_437,1.160689005021666e-06
DMP4_IR_value_409,1.1605307170455595e-06
WM868_value_212,1.160517906012867e-06
MM264_value_373,1.1603131318884734e-06
BA1723_value_297,1.1602622164083754e-06
V_value_415,1.159741677772827e-06
AN422_value_104,1.159482637453129e-06
CR863_value_295,1.1590818706232696e-06
CR863_value_312,1.158818609989931e-06
BA1713_value_423,1.158808719618235e-06
AN422_window_3_max,1.158427124491296e-06
WM868_value_442,1.1583898389790659e-06
MM211_value_97,1.1582422524989735e-06
MM256_value_270,1.1582422524983499e-06
AMP2_IR_value_556,1.1582353598070888e-06
AN422_value_438,1.1580834642478343e-06
TP1721_value_541,1.158079138548302e-06
BA1723_value_411,1.1580791385455143e-06
AMP5_IR_value_274,1.1580756177075227e-06
BA1723_value_125,1.1577861210626598e-06
WM868_value_125,1.1577755593118298e-06
BA1723_value_557,1.1576424113707575e-06
WM868_value_160,1.1574563651683964e-06
CM861_value_289,1.1568323049009993e-06
CR863_value_291,1.1563253987388574e-06
MM261_value_221,1.1563172006767035e-06
AN422_value_350,1.156209119288974e-06
DMP3_IR_value_540,1.1558285380473703e-06
RH1712_value_242,1.1557311731964857e-06
DMP4_IR_value_252,1.1554995554848327e-06
AN423_value_594,1.1552646615658258e-06
V_value_242,1.1552373703530304e-06
RH1712_value_176,1.1546113663014515e-06
P_864_value_491,1.154442626402348e-06
BA1723_value_328,1.1544258607302941e-06
MM263_value_267,1.1542760098988627e-06
BA1713_value_274,1.153969935503927e-06
AMP1_IR_value_232,1.1537644373243665e-06
TP1711_value_346,1.1537228333619291e-06
AMP2_IR_value_515,1.1537185120567896e-06
AN311_value_233,1.1536201931130477e-06
AN423_value_330,1.1535686992161233e-06
P_864_value_304,1.1535298202504768e-06
RH1712_value_452,1.1534286933612852e-06
AN311_value_372,1.15337973678063e-06
TP1711_value_356,1.1531615049068635e-06
AN422_value_417,1.1527526783088003e-06
DMP3_IR_value_209,1.1527373897381392e-06
TP1721_value_512,1.1527070207875529e-06
RH1712_value_562,1.1526940403809062e-06
AN422_value_322,1.1523491788234605e-06
P_864_value_438,1.152338904973159e-06
MM252_value_513,1.1521853579900495e-06
V_value_158,1.151699361132708e-06
AMP2_IR_value_535,1.1515544591381528e-06
BA1713_value_251,1.1515259112790296e-06
AMP5_IR_value_458,1.1511418177039513e-06
BA1723_value_13,1.1508958605783796e-06
MM262_window_4_max,1.150834092609603e-06
WM868_value_368,1.1508231721727857e-06
AMP1_IR_value_569,1.1503040270602561e-06
F_SIDE_value_486,1.1499236281062194e-06
TC862_value_555,1.1497817941750112e-06
AN423_value_182,1.1494798461481799e-06
MM264_value_378,1.149242070255865e-06
V_value_203,1.1492104905350037e-06
P_864_value_93,1.149084898238539e-06
MM211_value_7,1.1489684964898372e-06
P_864_value_391,1.147934978955963e-06
BA1713_value_518,1.1475136115382979e-06
AN422_value_534,1.1468807421518304e-06
P_864_value_290,1.1467138870993134e-06
CR863_value_542,1.1466864227060365e-06
AMP2_IR_value_220,1.1465586068129415e-06
AMP2_IR_value_512,1.146250816725877e-06
MM256_value_478,1.1460645501225117e-06
CR863_value_246,1.1457091536167346e-06
TP1711_value_353,1.14554199876467e-06
AN422_value_448,1.1455076603477832e-06
P_864_value_167,1.1454018096877297e-06
MM252_value_290,1.145317959466917e-06
AN422_value_336,1.1450938276734033e-06
MM263_value_66,1.1449246572056825e-06
MM252_value_152,1.1448549241538083e-06
DMP3_IR_value_268,1.144833305404763e-06
MM256_value_399,1.14378592080106e-06
MM256_value_105,1.143702236100419e-06
CR863_value_269,1.1434642178127548e-06
RH1712_value_358,1.1434166985001697e-06
WM868_value_472,1.1433745398868153e-06
DMP4_IR_value_595,1.1428033477842522e-06
TP1711_value_588,1.1426816736177595e-06
AN423_value_295,1.1426371676443336e-06
BA1713_value_147,1.142582491940202e-06
